Site,Reading Time,Pollutant Name,Value,Units,Provisional or Ratified
HP1,27/06/2019 12:00,NO2,8.3,ug m-3,P
HP1,27/06/2019 13:00,NO2,9.3,ug m-3,P
HP1,27/06/2019 14:00,NO2,11.6,ug m-3,P
HP1,27/06/2019 15:00,NO2,10.6,ug m-3,P
HP1,27/06/2019 16:00,NO2,11.3,ug m-3,P
HP1,27/06/2019 17:00,NO2,10.3,ug m-3,P
HP1,27/06/2019 18:00,NO2,10.5,ug m-3,P
HP1,27/06/2019 19:00,NO2,8.5,ug m-3,P
HP1,27/06/2019 20:00,NO2,8.8,ug m-3,P
HP1,27/06/2019 21:00,NO2,6.3,ug m-3,P
HP1,27/06/2019 22:00,NO2,5.6,ug m-3,P
HP1,27/06/2019 23:00,NO2,6.0,ug m-3,P
HP1,28/06/2019 00:00,NO2,5.4,ug m-3,P
HP1,28/06/2019 01:00,NO2,5.6,ug m-3,P
HP1,28/06/2019 02:00,NO2,5.5,ug m-3,P
HP1,28/06/2019 03:00,NO2,5.9,ug m-3,P
HP1,28/06/2019 04:00,NO2,8.8,ug m-3,P
HP1,28/06/2019 05:00,NO2,11.2,ug m-3,P
HP1,28/06/2019 06:00,NO2,14.7,ug m-3,P
HP1,28/06/2019 07:00,NO2,13.0,ug m-3,P
HP1,28/06/2019 08:00,NO2,14.1,ug m-3,P
HP1,28/06/2019 09:00,NO2,13.0,ug m-3,P
HP1,28/06/2019 10:00,NO2,10.6,ug m-3,P
HP1,28/06/2019 11:00,NO2,12.2,ug m-3,P
HP1,28/06/2019 12:00,NO2,11.0,ug m-3,P
HP1,28/06/2019 13:00,NO2,9.4,ug m-3,P
HP1,28/06/2019 14:00,NO2,8.2,ug m-3,P
HP1,28/06/2019 15:00,NO2,8.9,ug m-3,P
HP1,28/06/2019 16:00,NO2,11.5,ug m-3,P
HP1,28/06/2019 17:00,NO2,16.4,ug m-3,P
HP1,28/06/2019 18:00,NO2,15.9,ug m-3,P
HP1,28/06/2019 19:00,NO2,14.4,ug m-3,P
HP1,28/06/2019 20:00,NO2,18.2,ug m-3,P
HP1,28/06/2019 21:00,NO2,23.6,ug m-3,P
HP1,28/06/2019 22:00,NO2,26.4,ug m-3,P
HP1,28/06/2019 23:00,NO2,33.9,ug m-3,P
HP1,29/06/2019 00:00,NO2,36.4,ug m-3,P
HP1,29/06/2019 01:00,NO2,39.7,ug m-3,P
HP1,29/06/2019 02:00,NO2,35.6,ug m-3,P
HP1,29/06/2019 03:00,NO2,39.3,ug m-3,P
HP1,29/06/2019 04:00,NO2,44.6,ug m-3,P
HP1,29/06/2019 05:00,NO2,42.0,ug m-3,P
HP1,29/06/2019 06:00,NO2,40.3,ug m-3,P
HP1,29/06/2019 07:00,NO2,40.2,ug m-3,P
HP1,29/06/2019 08:00,NO2,31.1,ug m-3,P
HP1,29/06/2019 09:00,NO2,23.3,ug m-3,P
HP1,29/06/2019 10:00,NO2,14.7,ug m-3,P
HP1,29/06/2019 11:00,NO2,7.9,ug m-3,P
HP1,29/06/2019 12:00,NO2,7.5,ug m-3,P
HP1,29/06/2019 13:00,NO2,6.8,ug m-3,P
HP1,29/06/2019 14:00,NO2,6.5,ug m-3,P
HP1,29/06/2019 15:00,NO2,5.5,ug m-3,P
HP1,29/06/2019 16:00,NO2,6.5,ug m-3,P
HP1,29/06/2019 17:00,NO2,7.0,ug m-3,P
HP1,29/06/2019 18:00,NO2,8.7,ug m-3,P
HP1,29/06/2019 19:00,NO2,13.2,ug m-3,P
HP1,29/06/2019 20:00,NO2,22.7,ug m-3,P
HP1,29/06/2019 21:00,NO2,22.7,ug m-3,P
HP1,29/06/2019 22:00,NO2,18.1,ug m-3,P
HP1,29/06/2019 23:00,NO2,13.9,ug m-3,P
HP1,30/06/2019 00:00,NO2,7.9,ug m-3,P
HP1,30/06/2019 01:00,NO2,10.4,ug m-3,P
HP1,30/06/2019 02:00,NO2,8.3,ug m-3,P
HP1,30/06/2019 03:00,NO2,7.6,ug m-3,P
HP1,30/06/2019 04:00,NO2,9.9,ug m-3,P
HP1,30/06/2019 05:00,NO2,7.8,ug m-3,P
HP1,30/06/2019 06:00,NO2,7.4,ug m-3,P
HP1,30/06/2019 07:00,NO2,7.6,ug m-3,P
HP1,30/06/2019 08:00,NO2,5.7,ug m-3,P
HP1,30/06/2019 09:00,NO2,5.1,ug m-3,P
HP1,30/06/2019 10:00,NO2,6.3,ug m-3,P
HP1,30/06/2019 11:00,NO2,7.1,ug m-3,P
HP1,30/06/2019 12:00,NO2,5.4,ug m-3,P
HP1,30/06/2019 13:00,NO2,5.0,ug m-3,P
HP1,30/06/2019 14:00,NO2,4.4,ug m-3,P
HP1,30/06/2019 15:00,NO2,4.6,ug m-3,P
HP1,30/06/2019 16:00,NO2,4.6,ug m-3,P
HP1,30/06/2019 17:00,NO2,7.3,ug m-3,P
HP1,30/06/2019 18:00,NO2,9.2,ug m-3,P
HP1,30/06/2019 19:00,NO2,10.4,ug m-3,P
HP1,30/06/2019 20:00,NO2,15.2,ug m-3,P
HP1,30/06/2019 21:00,NO2,15.5,ug m-3,P
HP1,30/06/2019 22:00,NO2,9.2,ug m-3,P
HP1,30/06/2019 23:00,NO2,8.1,ug m-3,P
HP1,10/12/2018 16:00,O3,13.1,ug m-3,P
HP1,10/12/2018 17:00,O3,13.3,ug m-3,P
HP1,10/12/2018 18:00,O3,-0.0,ug m-3,P - not reliable data
HP1,10/12/2018 19:00,O3,-0.3,ug m-3,P - not reliable data
HP1,10/12/2018 20:00,O3,-0.1,ug m-3,P - not reliable data
HP1,10/12/2018 21:00,O3,-0.0,ug m-3,P - not reliable data
HP1,10/12/2018 22:00,O3,0.0,ug m-3,P - not reliable data
HP1,10/12/2018 23:00,O3,0.0,ug m-3,P - not reliable data
HP1,11/12/2018 00:00,O3,0.1,ug m-3,P
HP1,11/12/2018 01:00,O3,0.2,ug m-3,P
HP1,11/12/2018 02:00,O3,0.3,ug m-3,P
HP1,11/12/2018 03:00,O3,0.7,ug m-3,P
HP1,11/12/2018 04:00,O3,0.5,ug m-3,P
HP1,11/12/2018 05:00,O3,0.6,ug m-3,P
HP1,11/12/2018 06:00,O3,0.8,ug m-3,P
HP1,11/12/2018 07:00,O3,0.7,ug m-3,P
HP1,11/12/2018 08:00,O3,0.9,ug m-3,P
HP1,11/12/2018 09:00,O3,0.8,ug m-3,P
HP1,11/12/2018 10:00,O3,1.7,ug m-3,P
HP1,11/12/2018 11:00,O3,3.2,ug m-3,P
HP1,11/12/2018 12:00,O3,27.3,ug m-3,P
HP1,11/12/2018 13:00,O3,40.7,ug m-3,P
HP1,11/12/2018 14:00,O3,43.1,ug m-3,P
HP1,11/12/2018 15:00,O3,22.9,ug m-3,P
HP1,11/12/2018 16:00,O3,1.5,ug m-3,P
HP1,11/12/2018 17:00,O3,1.2,ug m-3,P
HP1,11/12/2018 18:00,O3,1.9,ug m-3,P
HP1,11/12/2018 19:00,O3,1.7,ug m-3,P
HP1,11/12/2018 20:00,O3,2.2,ug m-3,P
HP1,11/12/2018 21:00,O3,1.4,ug m-3,P
HP1,11/12/2018 22:00,O3,9.0,ug m-3,P
HP1,11/12/2018 23:00,O3,33.8,ug m-3,P
HP1,12/12/2018 00:00,O3,36.4,ug m-3,P
HP1,12/12/2018 01:00,O3,39.4,ug m-3,P
HP1,12/12/2018 02:00,O3,35.6,ug m-3,P
HP1,12/12/2018 03:00,O3,31.0,ug m-3,P
HP1,12/12/2018 04:00,O3,28.4,ug m-3,P
HP1,12/12/2018 05:00,O3,23.9,ug m-3,P
HP1,12/12/2018 06:00,O3,20.9,ug m-3,P
HP1,12/12/2018 07:00,O3,14.9,ug m-3,P
HP1,12/12/2018 08:00,O3,11.8,ug m-3,P
HP1,12/12/2018 09:00,O3,16.7,ug m-3,P
HP1,12/12/2018 10:00,O3,38.2,ug m-3,P
HP1,12/12/2018 11:00,O3,55.6,ug m-3,P
HP1,12/12/2018 12:00,O3,61.8,ug m-3,P
HP1,12/12/2018 13:00,O3,64.6,ug m-3,P
HP1,12/12/2018 14:00,O3,63.1,ug m-3,P
HP1,12/12/2018 15:00,O3,57.2,ug m-3,P
HP1,12/12/2018 16:00,O3,37.3,ug m-3,P
HP1,12/12/2018 17:00,O3,14.1,ug m-3,P
HP1,12/12/2018 18:00,O3,5.3,ug m-3,P
HP1,12/12/2018 19:00,O3,2.2,ug m-3,P
HP1,12/12/2018 20:00,O3,2.1,ug m-3,P
HP1,12/12/2018 21:00,O3,8.9,ug m-3,P
HP1,12/12/2018 22:00,O3,14.4,ug m-3,P
HP1,12/12/2018 23:00,O3,14.8,ug m-3,P
HP1,13/12/2018 00:00,O3,15.3,ug m-3,P
HP1,13/12/2018 01:00,O3,20.0,ug m-3,P
HP1,13/12/2018 02:00,O3,19.0,ug m-3,P
HP1,13/12/2018 03:00,O3,12.4,ug m-3,P
HP1,13/12/2018 04:00,O3,9.5,ug m-3,P
HP1,13/12/2018 05:00,O3,6.0,ug m-3,P
HP1,13/12/2018 06:00,O3,3.1,ug m-3,P
HP1,13/12/2018 07:00,O3,1.3,ug m-3,P
HP1,13/12/2018 08:00,O3,2.8,ug m-3,P
HP1,13/12/2018 09:00,O3,5.6,ug m-3,P
HP1,13/12/2018 10:00,O3,10.7,ug m-3,P
HP1,13/12/2018 11:00,O3,22.7,ug m-3,P
HP1,13/12/2018 12:00,O3,28.5,ug m-3,P
HP1,13/12/2018 13:00,O3,29.1,ug m-3,P
HP1,13/12/2018 14:00,O3,29.2,ug m-3,P
HP1,13/12/2018 15:00,O3,24.2,ug m-3,P
HP1,13/12/2018 16:00,O3,8.6,ug m-3,P
HP1,13/12/2018 17:00,O3,1.3,ug m-3,P
HP1,13/12/2018 18:00,O3,1.3,ug m-3,P
HP1,13/12/2018 19:00,O3,1.4,ug m-3,P
HP1,13/12/2018 20:00,O3,2.2,ug m-3,P
HP1,13/12/2018 21:00,O3,2.0,ug m-3,P
HP1,13/12/2018 22:00,O3,1.3,ug m-3,P
HP1,13/12/2018 23:00,O3,2.0,ug m-3,P
HP1,14/12/2018 00:00,O3,10.8,ug m-3,P
HP1,14/12/2018 01:00,O3,5.0,ug m-3,P
HP1,14/12/2018 02:00,O3,7.4,ug m-3,P
HP1,14/12/2018 03:00,O3,3.2,ug m-3,P
HP1,14/12/2018 04:00,O3,3.1,ug m-3,P
HP1,14/12/2018 05:00,O3,2.7,ug m-3,P
HP1,14/12/2018 06:00,O3,1.1,ug m-3,P
HP1,14/12/2018 07:00,O3,1.0,ug m-3,P
HP1,14/12/2018 08:00,O3,1.4,ug m-3,P
HP1,14/12/2018 09:00,O3,1.6,ug m-3,P
HP1,14/12/2018 10:00,O3,1.9,ug m-3,P
HP1,14/12/2018 11:00,O3,2.9,ug m-3,P
HP1,14/12/2018 12:00,O3,5.1,ug m-3,P
HP1,14/12/2018 13:00,O3,15.5,ug m-3,P
HP1,14/12/2018 14:00,O3,22.5,ug m-3,P
HP1,14/12/2018 15:00,O3,12.7,ug m-3,P
HP1,14/12/2018 16:00,O3,7.8,ug m-3,P
HP1,14/12/2018 17:00,O3,4.8,ug m-3,P
HP1,14/12/2018 18:00,O3,4.1,ug m-3,P
HP1,14/12/2018 19:00,O3,5.3,ug m-3,P
HP1,14/12/2018 20:00,O3,9.0,ug m-3,P
HP1,14/12/2018 21:00,O3,17.9,ug m-3,P
HP1,14/12/2018 22:00,O3,26.1,ug m-3,P
HP1,14/12/2018 23:00,O3,25.7,ug m-3,P
HP1,15/12/2018 00:00,O3,22.7,ug m-3,P
HP1,15/12/2018 01:00,O3,19.8,ug m-3,P
HP1,15/12/2018 02:00,O3,21.8,ug m-3,P
HP1,15/12/2018 03:00,O3,25.7,ug m-3,P
HP1,15/12/2018 04:00,O3,26.7,ug m-3,P
HP1,15/12/2018 05:00,O3,26.6,ug m-3,P
HP1,15/12/2018 06:00,O3,30.7,ug m-3,P
HP1,15/12/2018 07:00,O3,24.6,ug m-3,P
HP1,15/12/2018 08:00,O3,24.9,ug m-3,P
HP1,15/12/2018 09:00,O3,28.6,ug m-3,P
HP1,15/12/2018 10:00,O3,32.5,ug m-3,P
HP1,15/12/2018 11:00,O3,36.4,ug m-3,P
HP1,15/12/2018 12:00,O3,38.4,ug m-3,P
HP1,15/12/2018 13:00,O3,35.6,ug m-3,P
HP1,15/12/2018 14:00,O3,36.2,ug m-3,P
HP1,15/12/2018 15:00,O3,31.7,ug m-3,P
HP1,15/12/2018 16:00,O3,28.5,ug m-3,P
HP1,15/12/2018 17:00,O3,33.2,ug m-3,P
HP1,15/12/2018 18:00,O3,40.3,ug m-3,P
HP1,15/12/2018 19:00,O3,39.6,ug m-3,P
HP1,15/12/2018 20:00,O3,35.7,ug m-3,P
HP1,15/12/2018 21:00,O3,34.5,ug m-3,P
HP1,15/12/2018 22:00,O3,57.1,ug m-3,P
HP1,15/12/2018 23:00,O3,60.4,ug m-3,P
HP1,16/12/2018 00:00,O3,65.4,ug m-3,P
HP1,16/12/2018 01:00,O3,62.2,ug m-3,P
HP1,16/12/2018 02:00,O3,62.7,ug m-3,P
HP1,16/12/2018 03:00,O3,63.3,ug m-3,P
HP1,16/12/2018 04:00,O3,61.4,ug m-3,P
HP1,16/12/2018 05:00,O3,59.4,ug m-3,P
HP1,16/12/2018 06:00,O3,62.2,ug m-3,P
HP1,16/12/2018 07:00,O3,57.7,ug m-3,P
HP1,16/12/2018 08:00,O3,20.9,ug m-3,P
HP1,16/12/2018 09:00,O3,31.2,ug m-3,P
HP1,16/12/2018 10:00,O3,42.6,ug m-3,P
HP1,16/12/2018 11:00,O3,50.0,ug m-3,P
HP1,16/12/2018 12:00,O3,57.0,ug m-3,P
HP1,16/12/2018 13:00,O3,51.1,ug m-3,P
HP1,16/12/2018 14:00,O3,39.9,ug m-3,P
HP1,16/12/2018 15:00,O3,38.6,ug m-3,P
HP1,16/12/2018 16:00,O3,52.5,ug m-3,P
HP1,16/12/2018 17:00,O3,58.1,ug m-3,P
HP1,16/12/2018 18:00,O3,61.0,ug m-3,P
HP1,16/12/2018 19:00,O3,67.5,ug m-3,P
HP1,16/12/2018 20:00,O3,60.3,ug m-3,P
HP1,16/12/2018 21:00,O3,58.5,ug m-3,P
HP1,16/12/2018 22:00,O3,60.2,ug m-3,P
HP1,16/12/2018 23:00,O3,58.6,ug m-3,P
HP1,17/12/2018 00:00,O3,59.2,ug m-3,P
HP1,17/12/2018 01:00,O3,59.9,ug m-3,P
HP1,17/12/2018 02:00,O3,61.7,ug m-3,P
HP1,17/12/2018 03:00,O3,59.2,ug m-3,P
HP1,17/12/2018 04:00,O3,53.6,ug m-3,P
HP1,17/12/2018 05:00,O3,44.6,ug m-3,P
HP1,17/12/2018 06:00,O3,35.9,ug m-3,P
HP1,17/12/2018 07:00,O3,26.8,ug m-3,P
HP1,17/12/2018 08:00,O3,16.0,ug m-3,P
HP1,17/12/2018 09:00,O3,25.3,ug m-3,P
HP1,17/12/2018 10:00,O3,32.2,ug m-3,P
HP1,17/12/2018 11:00,O3,42.9,ug m-3,P
HP1,17/12/2018 12:00,O3,48.4,ug m-3,P
HP1,17/12/2018 13:00,O3,49.4,ug m-3,P
HP1,17/12/2018 14:00,O3,47.7,ug m-3,P
HP1,17/12/2018 15:00,O3,29.1,ug m-3,P
HP1,17/12/2018 16:00,O3,11.0,ug m-3,P
HP1,17/12/2018 17:00,O3,26.1,ug m-3,P
HP1,17/12/2018 18:00,O3,37.6,ug m-3,P
HP1,17/12/2018 19:00,O3,43.3,ug m-3,P
HP1,17/12/2018 20:00,O3,48.3,ug m-3,P
HP1,17/12/2018 21:00,O3,49.5,ug m-3,P
HP1,17/12/2018 22:00,O3,54.5,ug m-3,P
HP1,17/12/2018 23:00,O3,60.8,ug m-3,P
HP1,18/12/2018 00:00,O3,65.3,ug m-3,P
HP1,18/12/2018 01:00,O3,67.6,ug m-3,P
HP1,18/12/2018 02:00,O3,69.5,ug m-3,P
HP1,18/12/2018 03:00,O3,72.3,ug m-3,P
HP1,18/12/2018 04:00,O3,68.8,ug m-3,P
HP1,18/12/2018 05:00,O3,67.9,ug m-3,P
HP1,18/12/2018 06:00,O3,64.8,ug m-3,P
HP1,18/12/2018 07:00,O3,61.6,ug m-3,P
HP1,18/12/2018 08:00,O3,60.2,ug m-3,P
HP1,18/12/2018 09:00,O3,58.3,ug m-3,P
HP1,18/12/2018 10:00,O3,57.9,ug m-3,P
HP1,18/12/2018 11:00,O3,60.9,ug m-3,P
HP1,18/12/2018 12:00,O3,62.1,ug m-3,P
HP1,18/12/2018 13:00,O3,62.0,ug m-3,P
HP1,18/12/2018 14:00,O3,57.8,ug m-3,P
HP1,18/12/2018 15:00,O3,55.6,ug m-3,P
HP1,18/12/2018 16:00,O3,53.4,ug m-3,P
HP1,18/12/2018 17:00,O3,53.2,ug m-3,P
HP1,18/12/2018 18:00,O3,49.4,ug m-3,P
HP1,18/12/2018 19:00,O3,49.3,ug m-3,P
HP1,18/12/2018 20:00,O3,47.5,ug m-3,P
HP1,18/12/2018 21:00,O3,50.0,ug m-3,P
HP1,18/12/2018 22:00,O3,56.9,ug m-3,P
HP1,18/12/2018 23:00,O3,56.9,ug m-3,P
HP1,19/12/2018 00:00,O3,59.5,ug m-3,P
HP1,19/12/2018 01:00,O3,61.8,ug m-3,P
HP1,19/12/2018 02:00,O3,64.6,ug m-3,P
HP1,19/12/2018 03:00,O3,65.0,ug m-3,P
HP1,19/12/2018 04:00,O3,66.7,ug m-3,P
HP1,19/12/2018 05:00,O3,65.9,ug m-3,P
HP1,19/12/2018 06:00,O3,66.8,ug m-3,P
HP1,19/12/2018 07:00,O3,56.4,ug m-3,P
HP1,19/12/2018 08:00,O3,46.2,ug m-3,P
HP1,19/12/2018 09:00,O3,44.1,ug m-3,P
HP1,19/12/2018 10:00,O3,56.4,ug m-3,P
HP1,19/12/2018 11:00,O3,57.4,ug m-3,P
HP1,19/12/2018 12:00,O3,53.4,ug m-3,P
HP1,19/12/2018 13:00,O3,52.7,ug m-3,P
HP1,19/12/2018 14:00,O3,56.1,ug m-3,P
HP1,19/12/2018 15:00,O3,46.7,ug m-3,P
HP1,19/12/2018 16:00,O3,39.7,ug m-3,P
HP1,19/12/2018 17:00,O3,54.3,ug m-3,P
HP1,19/12/2018 18:00,O3,57.1,ug m-3,P
HP1,19/12/2018 19:00,O3,55.0,ug m-3,P
HP1,19/12/2018 20:00,O3,57.9,ug m-3,P
HP1,19/12/2018 21:00,O3,60.5,ug m-3,P
HP1,19/12/2018 22:00,O3,62.5,ug m-3,P
HP1,19/12/2018 23:00,O3,64.8,ug m-3,P
HP1,20/12/2018 00:00,O3,68.5,ug m-3,P
HP1,20/12/2018 01:00,O3,70.1,ug m-3,P
HP1,20/12/2018 02:00,O3,70.1,ug m-3,P
HP1,20/12/2018 03:00,O3,71.8,ug m-3,P
HP1,20/12/2018 04:00,O3,69.2,ug m-3,P
HP1,20/12/2018 05:00,O3,67.9,ug m-3,P
HP1,20/12/2018 06:00,O3,61.9,ug m-3,P
HP1,20/12/2018 07:00,O3,53.2,ug m-3,P
HP1,20/12/2018 08:00,O3,48.6,ug m-3,P
HP1,20/12/2018 09:00,O3,51.4,ug m-3,P
HP1,20/12/2018 10:00,O3,55.8,ug m-3,P
HP1,20/12/2018 11:00,O3,59.5,ug m-3,P
HP1,20/12/2018 12:00,O3,60.5,ug m-3,P
HP1,20/12/2018 13:00,O3,61.0,ug m-3,P
HP1,20/12/2018 14:00,O3,54.8,ug m-3,P
HP1,20/12/2018 15:00,O3,48.1,ug m-3,P
HP1,20/12/2018 16:00,O3,38.6,ug m-3,P
HP1,20/12/2018 17:00,O3,47.2,ug m-3,P
HP1,20/12/2018 18:00,O3,53.9,ug m-3,P
HP1,20/12/2018 19:00,O3,57.4,ug m-3,P
HP1,20/12/2018 20:00,O3,58.1,ug m-3,P
HP1,20/12/2018 21:00,O3,57.0,ug m-3,P
HP1,20/12/2018 22:00,O3,65.7,ug m-3,P
HP1,20/12/2018 23:00,O3,59.3,ug m-3,P
HP1,21/12/2018 00:00,O3,62.1,ug m-3,P
HP1,21/12/2018 01:00,O3,64.8,ug m-3,P
HP1,21/12/2018 02:00,O3,64.8,ug m-3,P
HP1,21/12/2018 03:00,O3,66.2,ug m-3,P
HP1,21/12/2018 04:00,O3,62.9,ug m-3,P
HP1,21/12/2018 05:00,O3,60.6,ug m-3,P
HP1,21/12/2018 06:00,O3,60.4,ug m-3,P
HP1,21/12/2018 07:00,O3,58.0,ug m-3,P
HP1,21/12/2018 08:00,O3,57.8,ug m-3,P
HP1,21/12/2018 09:00,O3,65.5,ug m-3,P
HP1,21/12/2018 10:00,O3,73.1,ug m-3,P
HP1,21/12/2018 11:00,O3,70.5,ug m-3,P
HP1,21/12/2018 12:00,O3,69.4,ug m-3,P
HP1,21/12/2018 13:00,O3,68.9,ug m-3,P
HP1,21/12/2018 14:00,O3,68.5,ug m-3,P
HP1,21/12/2018 15:00,O3,68.5,ug m-3,P
HP1,21/12/2018 16:00,O3,60.7,ug m-3,P
HP1,21/12/2018 17:00,O3,58.9,ug m-3,P
HP1,21/12/2018 18:00,O3,52.4,ug m-3,P
HP1,21/12/2018 19:00,O3,54.7,ug m-3,P
HP1,21/12/2018 20:00,O3,53.2,ug m-3,P
HP1,21/12/2018 21:00,O3,52.0,ug m-3,P
HP1,21/12/2018 22:00,O3,62.6,ug m-3,P
HP1,21/12/2018 23:00,O3,66.8,ug m-3,P
HP1,22/12/2018 00:00,O3,68.5,ug m-3,P
HP1,22/12/2018 01:00,O3,71.6,ug m-3,P
HP1,22/12/2018 02:00,O3,73.8,ug m-3,P
HP1,22/12/2018 03:00,O3,73.0,ug m-3,P
HP1,22/12/2018 04:00,O3,71.1,ug m-3,P
HP1,22/12/2018 05:00,O3,70.0,ug m-3,P
HP1,22/12/2018 06:00,O3,65.3,ug m-3,P
HP1,22/12/2018 07:00,O3,60.3,ug m-3,P
HP1,22/12/2018 08:00,O3,56.2,ug m-3,P
HP1,22/12/2018 09:00,O3,55.3,ug m-3,P
HP1,22/12/2018 10:00,O3,54.3,ug m-3,P
HP1,22/12/2018 11:00,O3,55.5,ug m-3,P
HP1,22/12/2018 12:00,O3,57.6,ug m-3,P
HP1,22/12/2018 13:00,O3,58.6,ug m-3,P
HP1,22/12/2018 14:00,O3,57.7,ug m-3,P
HP1,22/12/2018 15:00,O3,50.8,ug m-3,P
HP1,22/12/2018 16:00,O3,36.6,ug m-3,P
HP1,22/12/2018 17:00,O3,34.9,ug m-3,P
HP1,22/12/2018 18:00,O3,33.6,ug m-3,P
HP1,22/12/2018 19:00,O3,38.8,ug m-3,P
HP1,22/12/2018 20:00,O3,43.5,ug m-3,P
HP1,22/12/2018 21:00,O3,42.0,ug m-3,P
HP1,22/12/2018 22:00,O3,42.5,ug m-3,P
HP1,22/12/2018 23:00,O3,45.0,ug m-3,P
HP1,23/12/2018 00:00,O3,49.2,ug m-3,P
HP1,23/12/2018 01:00,O3,46.5,ug m-3,P
HP1,23/12/2018 02:00,O3,44.2,ug m-3,P
HP1,23/12/2018 03:00,O3,45.5,ug m-3,P
HP1,23/12/2018 04:00,O3,43.5,ug m-3,P
HP1,23/12/2018 05:00,O3,42.6,ug m-3,P
HP1,23/12/2018 06:00,O3,48.7,ug m-3,P
HP1,23/12/2018 07:00,O3,54.1,ug m-3,P
HP1,23/12/2018 08:00,O3,60.5,ug m-3,P
HP1,23/12/2018 09:00,O3,56.2,ug m-3,P
HP1,23/12/2018 10:00,O3,48.7,ug m-3,P
HP1,23/12/2018 11:00,O3,43.3,ug m-3,P
HP1,23/12/2018 12:00,O3,40.4,ug m-3,P
HP1,23/12/2018 13:00,O3,43.2,ug m-3,P
HP1,23/12/2018 14:00,O3,42.2,ug m-3,P
HP1,23/12/2018 15:00,O3,44.0,ug m-3,P
HP1,23/12/2018 16:00,O3,40.0,ug m-3,P
HP1,23/12/2018 17:00,O3,37.9,ug m-3,P
HP1,23/12/2018 18:00,O3,34.0,ug m-3,P
HP1,23/12/2018 19:00,O3,49.1,ug m-3,P
HP1,23/12/2018 20:00,O3,53.7,ug m-3,P
HP1,23/12/2018 21:00,O3,56.1,ug m-3,P
HP1,23/12/2018 22:00,O3,55.8,ug m-3,P
HP1,23/12/2018 23:00,O3,55.5,ug m-3,P
HP1,24/12/2018 00:00,O3,51.8,ug m-3,P
HP1,24/12/2018 01:00,O3,44.1,ug m-3,P
HP1,24/12/2018 02:00,O3,41.5,ug m-3,P
HP1,24/12/2018 03:00,O3,39.6,ug m-3,P
HP1,24/12/2018 04:00,O3,41.7,ug m-3,P
HP1,24/12/2018 05:00,O3,30.8,ug m-3,P
HP1,24/12/2018 06:00,O3,23.2,ug m-3,P
HP1,24/12/2018 07:00,O3,7.7,ug m-3,P
HP1,24/12/2018 08:00,O3,2.6,ug m-3,P
HP1,24/12/2018 09:00,O3,4.1,ug m-3,P
HP1,24/12/2018 10:00,O3,7.1,ug m-3,P
HP1,24/12/2018 11:00,O3,13.0,ug m-3,P
HP1,24/12/2018 12:00,O3,17.7,ug m-3,P
HP1,24/12/2018 13:00,O3,19.8,ug m-3,P
HP1,24/12/2018 14:00,O3,23.3,ug m-3,P
HP1,24/12/2018 15:00,O3,6.4,ug m-3,P
HP1,24/12/2018 16:00,O3,2.3,ug m-3,P
HP1,24/12/2018 17:00,O3,2.2,ug m-3,P
HP1,24/12/2018 18:00,O3,2.6,ug m-3,P
HP1,24/12/2018 19:00,O3,2.9,ug m-3,P
HP1,24/12/2018 20:00,O3,3.2,ug m-3,P
HP1,24/12/2018 21:00,O3,2.5,ug m-3,P
HP1,24/12/2018 22:00,O3,2.6,ug m-3,P
HP1,24/12/2018 23:00,O3,2.6,ug m-3,P
HP1,25/12/2018 00:00,O3,2.6,ug m-3,P
HP1,25/12/2018 01:00,O3,2.7,ug m-3,P
HP1,25/12/2018 02:00,O3,2.1,ug m-3,P
HP1,25/12/2018 03:00,O3,2.0,ug m-3,P
HP1,25/12/2018 04:00,O3,1.6,ug m-3,P
HP1,25/12/2018 05:00,O3,1.7,ug m-3,P
HP1,25/12/2018 06:00,O3,1.6,ug m-3,P
HP1,25/12/2018 07:00,O3,1.8,ug m-3,P
HP1,25/12/2018 08:00,O3,3.8,ug m-3,P
HP1,25/12/2018 09:00,O3,2.9,ug m-3,P
HP1,25/12/2018 10:00,O3,4.2,ug m-3,P
HP1,25/12/2018 11:00,O3,5.9,ug m-3,P
HP1,25/12/2018 12:00,O3,9.7,ug m-3,P
HP1,25/12/2018 13:00,O3,18.3,ug m-3,P
HP1,25/12/2018 14:00,O3,34.8,ug m-3,P
HP1,25/12/2018 15:00,O3,27.9,ug m-3,P
HP1,25/12/2018 16:00,O3,29.6,ug m-3,P
HP1,25/12/2018 17:00,O3,30.2,ug m-3,P
HP1,25/12/2018 18:00,O3,29.9,ug m-3,P
HP1,25/12/2018 19:00,O3,17.2,ug m-3,P
HP1,25/12/2018 20:00,O3,10.5,ug m-3,P
HP1,25/12/2018 21:00,O3,17.9,ug m-3,P
HP1,25/12/2018 22:00,O3,19.0,ug m-3,P
HP1,25/12/2018 23:00,O3,10.9,ug m-3,P
HP1,26/12/2018 00:00,O3,11.0,ug m-3,P
HP1,26/12/2018 01:00,O3,21.2,ug m-3,P
HP1,26/12/2018 02:00,O3,18.3,ug m-3,P
HP1,26/12/2018 03:00,O3,18.6,ug m-3,P
HP1,26/12/2018 04:00,O3,28.2,ug m-3,P
HP1,26/12/2018 05:00,O3,20.9,ug m-3,P
HP1,26/12/2018 06:00,O3,14.7,ug m-3,P
HP1,26/12/2018 07:00,O3,3.8,ug m-3,P
HP1,26/12/2018 08:00,O3,3.3,ug m-3,P
