Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
HP1,PM2.5,21/01/2019 15:00,15.10000,ug m-3,P
HP1,PM2.5,21/01/2019 16:00,28.40000,ug m-3,P
HP1,PM2.5,21/01/2019 17:00,33.90000,ug m-3,P
HP1,PM2.5,21/01/2019 18:00,33.00000,ug m-3,P
HP1,PM2.5,21/01/2019 19:00,27.60000,ug m-3,P
HP1,PM2.5,21/01/2019 20:00,16.80000,ug m-3,P
HP1,PM2.5,21/01/2019 21:00,14.90000,ug m-3,P
HP1,PM2.5,21/01/2019 22:00,15.50000,ug m-3,P
HP1,PM2.5,21/01/2019 23:00,17.10000,ug m-3,P
HP1,PM2.5,22/01/2019 00:00,15.00000,ug m-3,P
HP1,PM2.5,22/01/2019 01:00,10.20000,ug m-3,P
HP1,PM2.5,22/01/2019 02:00,5.00000,ug m-3,P
HP1,PM2.5,22/01/2019 03:00,1.40000,ug m-3,P
HP1,PM2.5,22/01/2019 04:00,1.60000,ug m-3,P
HP1,PM2.5,22/01/2019 05:00,2.80000,ug m-3,P
HP1,PM2.5,22/01/2019 06:00,3.50000,ug m-3,P
HP1,PM2.5,22/01/2019 07:00,4.70000,ug m-3,P
HP1,PM2.5,22/01/2019 08:00,5.90000,ug m-3,P
HP1,PM2.5,22/01/2019 09:00,6.80000,ug m-3,P
HP1,PM2.5,22/01/2019 10:00,7.10000,ug m-3,P
HP1,PM2.5,22/01/2019 11:00,8.70000,ug m-3,P
HP1,PM2.5,22/01/2019 12:00,7.60000,ug m-3,P
HP1,PM2.5,22/01/2019 13:00,5.40000,ug m-3,P
HP1,PM2.5,22/01/2019 14:00,9.00000,ug m-3,P
HP1,PM2.5,22/01/2019 15:00,5.40000,ug m-3,P
HP1,PM2.5,22/01/2019 16:00,3.90000,ug m-3,P
HP1,PM2.5,22/01/2019 17:00,5.90000,ug m-3,P
HP1,PM2.5,22/01/2019 18:00,8.60000,ug m-3,P
HP1,PM2.5,22/01/2019 19:00,13.60000,ug m-3,P
HP1,PM2.5,22/01/2019 20:00,19.00000,ug m-3,P
HP1,PM2.5,22/01/2019 21:00,18.30000,ug m-3,P
HP1,PM2.5,22/01/2019 22:00,12.00000,ug m-3,P
HP1,PM2.5,22/01/2019 23:00,10.00000,ug m-3,P
HP1,PM2.5,23/01/2019 00:00,7.90000,ug m-3,P
HP1,PM2.5,23/01/2019 01:00,7.30000,ug m-3,P
HP1,PM2.5,23/01/2019 02:00,8.40000,ug m-3,P
HP1,PM2.5,23/01/2019 03:00,9.00000,ug m-3,P
HP1,PM2.5,23/01/2019 04:00,8.70000,ug m-3,P
HP1,PM2.5,23/01/2019 05:00,8.50000,ug m-3,P
HP1,PM2.5,23/01/2019 06:00,10.50000,ug m-3,P
HP1,PM2.5,23/01/2019 07:00,10.90000,ug m-3,P
HP1,PM2.5,23/01/2019 08:00,11.00000,ug m-3,P
HP1,PM2.5,23/01/2019 09:00,11.60000,ug m-3,P
HP1,PM2.5,23/01/2019 10:00,11.80000,ug m-3,P
HP1,PM2.5,23/01/2019 11:00,12.80000,ug m-3,P
HP1,PM2.5,23/01/2019 12:00,14.60000,ug m-3,P
HP1,PM2.5,23/01/2019 13:00,14.60000,ug m-3,P
HP1,PM2.5,23/01/2019 14:00,15.60000,ug m-3,P
HP1,PM2.5,23/01/2019 15:00,14.80000,ug m-3,P
HP1,PM2.5,23/01/2019 16:00,14.70000,ug m-3,P
HP1,PM2.5,23/01/2019 17:00,17.40000,ug m-3,P
HP1,PM2.5,23/01/2019 18:00,15.90000,ug m-3,P
HP1,PM2.5,23/01/2019 19:00,15.20000,ug m-3,P
HP1,PM2.5,23/01/2019 20:00,15.90000,ug m-3,P
HP1,PM2.5,23/01/2019 21:00,15.40000,ug m-3,P
HP1,PM2.5,23/01/2019 22:00,22.10000,ug m-3,P
HP1,PM2.5,23/01/2019 23:00,21.70000,ug m-3,P
HP1,PM2.5,24/01/2019 00:00,23.30000,ug m-3,P
HP1,PM2.5,24/01/2019 01:00,24.30000,ug m-3,P
HP1,PM2.5,24/01/2019 02:00,23.90000,ug m-3,P
HP1,PM2.5,24/01/2019 03:00,23.20000,ug m-3,P
HP1,PM2.5,24/01/2019 04:00,24.10000,ug m-3,P
HP1,PM2.5,24/01/2019 05:00,23.90000,ug m-3,P
HP1,PM2.5,24/01/2019 06:00,24.30000,ug m-3,P
HP1,PM2.5,24/01/2019 07:00,24.30000,ug m-3,P
HP1,PM2.5,24/01/2019 08:00,23.10000,ug m-3,P
HP1,PM2.5,24/01/2019 09:00,13.60000,ug m-3,P
HP1,PM2.5,24/01/2019 10:00,12.70000,ug m-3,P
HP1,PM2.5,24/01/2019 11:00,16.00000,ug m-3,P
HP1,PM2.5,24/01/2019 12:00,16.80000,ug m-3,P
HP1,PM2.5,24/01/2019 13:00,19.60000,ug m-3,P
HP1,PM2.5,24/01/2019 14:00,21.00000,ug m-3,P
HP1,PM2.5,24/01/2019 15:00,21.90000,ug m-3,P
HP1,PM2.5,24/01/2019 16:00,25.10000,ug m-3,P
HP1,PM2.5,24/01/2019 17:00,26.40000,ug m-3,P
HP1,PM2.5,24/01/2019 18:00,29.40000,ug m-3,P
HP1,PM2.5,24/01/2019 19:00,29.60000,ug m-3,P
HP1,PM2.5,24/01/2019 20:00,32.00000,ug m-3,P
HP1,PM2.5,24/01/2019 21:00,31.80000,ug m-3,P
HP1,PM2.5,24/01/2019 22:00,30.10000,ug m-3,P
HP1,PM2.5,24/01/2019 23:00,29.10000,ug m-3,P
HP1,PM2.5,25/01/2019 00:00,31.00000,ug m-3,P
HP1,PM2.5,25/01/2019 01:00,29.10000,ug m-3,P
HP1,PM2.5,25/01/2019 02:00,25.80000,ug m-3,P
HP1,PM2.5,25/01/2019 03:00,24.80000,ug m-3,P
HP1,PM2.5,25/01/2019 04:00,23.50000,ug m-3,P
HP1,PM2.5,25/01/2019 05:00,20.00000,ug m-3,P
HP1,PM2.5,25/01/2019 06:00,18.80000,ug m-3,P
HP1,PM2.5,25/01/2019 07:00,13.90000,ug m-3,P
HP1,PM2.5,25/01/2019 08:00,13.10000,ug m-3,P
HP1,PM2.5,25/01/2019 09:00,14.30000,ug m-3,P
HP1,PM2.5,25/01/2019 10:00,15.20000,ug m-3,P
HP1,PM2.5,25/01/2019 11:00,14.80000,ug m-3,P
HP1,PM2.5,25/01/2019 12:00,13.70000,ug m-3,P
HP1,PM2.5,25/01/2019 13:00,7.80000,ug m-3,P
HP1,PM2.5,25/01/2019 14:00,5.70000,ug m-3,P
HP1,PM2.5,25/01/2019 15:00,5.30000,ug m-3,P
HP1,PM2.5,25/01/2019 16:00,5.80000,ug m-3,P
HP1,PM2.5,25/01/2019 17:00,6.80000,ug m-3,P
HP1,PM2.5,25/01/2019 18:00,9.00000,ug m-3,P
HP1,PM2.5,25/01/2019 19:00,9.70000,ug m-3,P
HP1,PM2.5,25/01/2019 20:00,10.60000,ug m-3,P
HP1,PM2.5,25/01/2019 21:00,12.60000,ug m-3,P
HP1,PM2.5,25/01/2019 22:00,11.70000,ug m-3,P
HP1,PM2.5,25/01/2019 23:00,10.50000,ug m-3,P
HP1,PM2.5,26/01/2019 00:00,11.10000,ug m-3,P
HP1,PM2.5,26/01/2019 01:00,11.20000,ug m-3,P
HP1,PM2.5,26/01/2019 02:00,9.90000,ug m-3,P
HP1,PM2.5,26/01/2019 03:00,8.10000,ug m-3,P
HP1,PM2.5,26/01/2019 04:00,3.50000,ug m-3,P
HP1,PM2.5,26/01/2019 05:00,1.60000,ug m-3,P
HP1,PM2.5,26/01/2019 06:00,1.10000,ug m-3,P
HP1,PM2.5,26/01/2019 07:00,1.00000,ug m-3,P
HP1,PM2.5,26/01/2019 08:00,1.10000,ug m-3,P
HP1,PM2.5,26/01/2019 09:00,1.50000,ug m-3,P
HP1,PM2.5,26/01/2019 10:00,1.20000,ug m-3,P
HP1,PM2.5,26/01/2019 11:00,1.10000,ug m-3,P
HP1,PM2.5,26/01/2019 12:00,1.30000,ug m-3,P
HP1,PM2.5,26/01/2019 13:00,2.00000,ug m-3,P
HP1,PM2.5,26/01/2019 14:00,2.20000,ug m-3,P
HP1,PM2.5,26/01/2019 15:00,2.60000,ug m-3,P
HP1,PM2.5,26/01/2019 16:00,3.00000,ug m-3,P
HP1,PM2.5,26/01/2019 17:00,3.10000,ug m-3,P
HP1,PM2.5,26/01/2019 18:00,3.00000,ug m-3,P
HP1,PM2.5,26/01/2019 19:00,2.90000,ug m-3,P
HP1,PM2.5,26/01/2019 20:00,5.30000,ug m-3,P
HP1,PM2.5,26/01/2019 21:00,6.90000,ug m-3,P
HP1,PM2.5,26/01/2019 22:00,8.20000,ug m-3,P
HP1,PM2.5,26/01/2019 23:00,8.20000,ug m-3,P
HP1,PM2.5,27/01/2019 00:00,6.90000,ug m-3,P
HP1,PM2.5,27/01/2019 01:00,5.90000,ug m-3,P
HP1,PM2.5,27/01/2019 02:00,4.90000,ug m-3,P
HP1,PM2.5,27/01/2019 03:00,4.20000,ug m-3,P
HP1,PM2.5,27/01/2019 04:00,2.80000,ug m-3,P
HP1,PM2.5,27/01/2019 05:00,1.40000,ug m-3,P
HP1,PM2.5,27/01/2019 06:00,1.40000,ug m-3,P
HP1,PM2.5,27/01/2019 07:00,0.50000,ug m-3,P
HP1,PM2.5,27/01/2019 08:00,1.10000,ug m-3,P
HP1,PM2.5,27/01/2019 09:00,2.80000,ug m-3,P
HP1,PM2.5,27/01/2019 10:00,3.90000,ug m-3,P
HP1,PM2.5,27/01/2019 11:00,5.10000,ug m-3,P
HP1,PM2.5,27/01/2019 12:00,6.20000,ug m-3,P
HP1,PM2.5,27/01/2019 13:00,6.60000,ug m-3,P
HP1,PM2.5,27/01/2019 14:00,7.20000,ug m-3,P
HP1,PM2.5,27/01/2019 15:00,8.20000,ug m-3,P
HP1,PM2.5,27/01/2019 16:00,8.30000,ug m-3,P
HP1,PM2.5,27/01/2019 17:00,8.00000,ug m-3,P
HP1,PM2.5,27/01/2019 18:00,8.10000,ug m-3,P
HP1,PM2.5,27/01/2019 19:00,7.70000,ug m-3,P
HP1,PM2.5,27/01/2019 20:00,7.40000,ug m-3,P
HP1,PM2.5,27/01/2019 21:00,6.70000,ug m-3,P
HP1,PM2.5,27/01/2019 22:00,6.60000,ug m-3,P
HP1,PM2.5,27/01/2019 23:00,6.20000,ug m-3,P
HP1,PM2.5,28/01/2019 00:00,5.80000,ug m-3,P
HP1,PM2.5,28/01/2019 01:00,5.70000,ug m-3,P
HP1,PM2.5,28/01/2019 02:00,5.20000,ug m-3,P
HP1,PM2.5,28/01/2019 03:00,5.10000,ug m-3,P
HP1,PM2.5,28/01/2019 04:00,4.80000,ug m-3,P
HP1,PM2.5,28/01/2019 05:00,4.20000,ug m-3,P
HP1,PM2.5,28/01/2019 06:00,3.50000,ug m-3,P
HP1,PM2.5,28/01/2019 07:00,3.30000,ug m-3,P
HP1,PM2.5,28/01/2019 08:00,3.50000,ug m-3,P
HP1,PM2.5,28/01/2019 09:00,3.80000,ug m-3,P
HP1,PM2.5,28/01/2019 10:00,4.00000,ug m-3,P
HP1,PM2.5,28/01/2019 11:00,4.20000,ug m-3,P
HP1,PM2.5,28/01/2019 12:00,4.30000,ug m-3,P
HP1,PM2.5,28/01/2019 13:00,3.70000,ug m-3,P
HP1,PM2.5,28/01/2019 14:00,3.30000,ug m-3,P
HP1,PM2.5,28/01/2019 15:00,2.90000,ug m-3,P
HP1,PM2.5,28/01/2019 16:00,3.00000,ug m-3,P
HP1,PM2.5,28/01/2019 17:00,4.00000,ug m-3,P
HP1,PM2.5,28/01/2019 18:00,6.50000,ug m-3,P
HP1,PM2.5,28/01/2019 19:00,9.90000,ug m-3,P
HP1,PM2.5,28/01/2019 20:00,14.10000,ug m-3,P
HP1,PM2.5,28/01/2019 21:00,13.70000,ug m-3,P
HP1,PM2.5,28/01/2019 22:00,12.90000,ug m-3,P
HP1,PM2.5,28/01/2019 23:00,13.10000,ug m-3,P
HP1,PM2.5,29/01/2019 00:00,10.10000,ug m-3,P
HP1,PM2.5,29/01/2019 01:00,6.10000,ug m-3,P
HP1,PM2.5,29/01/2019 02:00,5.30000,ug m-3,P
HP1,PM2.5,29/01/2019 03:00,4.70000,ug m-3,P
HP1,PM2.5,29/01/2019 04:00,3.40000,ug m-3,P
HP1,PM2.5,29/01/2019 05:00,4.70000,ug m-3,P
HP1,PM2.5,29/01/2019 06:00,6.10000,ug m-3,P
HP1,PM2.5,29/01/2019 07:00,6.90000,ug m-3,P
HP1,PM2.5,29/01/2019 08:00,7.60000,ug m-3,P
HP1,PM2.5,29/01/2019 09:00,7.30000,ug m-3,P
HP1,PM2.5,29/01/2019 10:00,8.90000,ug m-3,P
HP1,PM2.5,29/01/2019 11:00,6.20000,ug m-3,P
HP1,PM2.5,29/01/2019 12:00,4.40000,ug m-3,P
HP1,PM2.5,29/01/2019 13:00,5.80000,ug m-3,P
HP1,PM2.5,29/01/2019 14:00,7.50000,ug m-3,P
HP1,PM2.5,29/01/2019 15:00,3.80000,ug m-3,P
HP1,PM2.5,29/01/2019 16:00,5.00000,ug m-3,P
HP1,PM2.5,29/01/2019 17:00,8.50000,ug m-3,P
HP1,PM2.5,29/01/2019 18:00,7.90000,ug m-3,P
HP1,PM2.5,29/01/2019 19:00,9.60000,ug m-3,P
HP1,PM2.5,29/01/2019 20:00,6.30000,ug m-3,P
HP1,PM2.5,29/01/2019 21:00,8.80000,ug m-3,P
HP1,PM2.5,29/01/2019 22:00,6.50000,ug m-3,P
HP1,PM2.5,29/01/2019 23:00,8.50000,ug m-3,P
HP1,PM2.5,30/01/2019 00:00,11.60000,ug m-3,P
HP1,PM2.5,30/01/2019 01:00,8.50000,ug m-3,P
HP1,PM2.5,30/01/2019 02:00,4.70000,ug m-3,P
HP1,PM2.5,30/01/2019 03:00,3.10000,ug m-3,P
HP1,PM2.5,30/01/2019 04:00,3.30000,ug m-3,P
HP1,PM2.5,30/01/2019 05:00,3.60000,ug m-3,P
HP1,PM2.5,30/01/2019 06:00,3.90000,ug m-3,P
HP1,PM2.5,30/01/2019 07:00,4.40000,ug m-3,P
HP1,PM2.5,30/01/2019 08:00,5.20000,ug m-3,P
HP1,PM2.5,30/01/2019 09:00,6.40000,ug m-3,P
HP1,PM2.5,30/01/2019 10:00,7.40000,ug m-3,P
HP1,PM2.5,30/01/2019 11:00,7.00000,ug m-3,P
HP1,PM2.5,30/01/2019 12:00,6.30000,ug m-3,P
HP1,PM2.5,30/01/2019 13:00,5.30000,ug m-3,P
HP1,PM2.5,30/01/2019 14:00,6.20000,ug m-3,P
HP1,PM2.5,30/01/2019 15:00,5.80000,ug m-3,P
HP1,PM2.5,30/01/2019 16:00,8.30000,ug m-3,P
HP1,PM2.5,30/01/2019 17:00,7.80000,ug m-3,P
HP1,PM2.5,30/01/2019 18:00,8.50000,ug m-3,P
HP1,PM2.5,30/01/2019 19:00,11.90000,ug m-3,P
HP1,PM2.5,30/01/2019 20:00,19.70000,ug m-3,P
HP1,PM2.5,30/01/2019 21:00,17.80000,ug m-3,P
HP1,PM2.5,30/01/2019 22:00,21.90000,ug m-3,P
HP1,PM2.5,30/01/2019 23:00,23.60000,ug m-3,P
HP1,PM2.5,31/01/2019 00:00,25.30000,ug m-3,P
HP1,PM2.5,31/01/2019 01:00,23.00000,ug m-3,P
HP1,PM2.5,31/01/2019 02:00,21.30000,ug m-3,P
HP1,PM2.5,31/01/2019 03:00,19.30000,ug m-3,P
HP1,PM2.5,31/01/2019 04:00,17.70000,ug m-3,P
HP1,PM2.5,31/01/2019 05:00,15.90000,ug m-3,P
HP1,PM2.5,31/01/2019 06:00,17.00000,ug m-3,P
HP1,PM2.5,31/01/2019 07:00,17.70000,ug m-3,P
HP1,PM2.5,31/01/2019 08:00,18.20000,ug m-3,P
HP1,PM2.5,31/01/2019 09:00,20.50000,ug m-3,P
HP1,PM2.5,31/01/2019 10:00,21.60000,ug m-3,P
HP1,PM2.5,31/01/2019 11:00,17.90000,ug m-3,P
HP1,PM2.5,31/01/2019 12:00,12.50000,ug m-3,P
HP1,PM2.5,31/01/2019 13:00,9.30000,ug m-3,P
HP1,PM2.5,31/01/2019 14:00,7.70000,ug m-3,P
HP1,PM2.5,31/01/2019 15:00,8.80000,ug m-3,P
HP1,PM2.5,31/01/2019 16:00,6.90000,ug m-3,P
HP1,PM2.5,31/01/2019 17:00,8.80000,ug m-3,P
HP1,PM2.5,31/01/2019 18:00,14.30000,ug m-3,P
HP1,PM2.5,31/01/2019 19:00,15.40000,ug m-3,P
HP1,PM2.5,31/01/2019 20:00,13.50000,ug m-3,P
HP1,PM2.5,31/01/2019 21:00,13.20000,ug m-3,P
HP1,PM2.5,31/01/2019 22:00,11.90000,ug m-3,P
HP1,PM2.5,31/01/2019 23:00,13.70000,ug m-3,P
HP1,PM2.5,01/02/2019 00:00,10.50000,ug m-3,P
HP1,PM2.5,01/02/2019 01:00,8.60000,ug m-3,P
HP1,PM2.5,01/02/2019 02:00,4.90000,ug m-3,P
HP1,PM2.5,01/02/2019 03:00,4.40000,ug m-3,P
HP1,PM2.5,01/02/2019 04:00,9.30000,ug m-3,P
HP1,PM2.5,01/02/2019 05:00,10.90000,ug m-3,P
HP1,PM2.5,01/02/2019 06:00,12.00000,ug m-3,P
HP1,PM2.5,01/02/2019 07:00,12.30000,ug m-3,P
HP1,PM2.5,01/02/2019 08:00,11.90000,ug m-3,P
HP1,PM2.5,01/02/2019 09:00,13.30000,ug m-3,P
HP1,PM2.5,01/02/2019 10:00,14.70000,ug m-3,P
HP1,PM2.5,01/02/2019 11:00,14.40000,ug m-3,P
HP1,PM2.5,01/02/2019 12:00,16.40000,ug m-3,P
HP1,PM2.5,01/02/2019 13:00,14.70000,ug m-3,P
HP1,PM2.5,01/02/2019 14:00,9.10000,ug m-3,P
HP1,PM2.5,01/02/2019 15:00,8.00000,ug m-3,P
HP1,PM2.5,01/02/2019 16:00,8.60000,ug m-3,P
HP1,PM2.5,01/02/2019 17:00,10.50000,ug m-3,P
HP1,PM2.5,01/02/2019 18:00,12.40000,ug m-3,P
HP1,PM2.5,01/02/2019 19:00,13.10000,ug m-3,P
HP1,PM2.5,01/02/2019 20:00,14.90000,ug m-3,P
HP1,PM2.5,01/02/2019 21:00,14.20000,ug m-3,P
HP1,PM2.5,01/02/2019 22:00,14.50000,ug m-3,P
HP1,PM2.5,01/02/2019 23:00,14.40000,ug m-3,P
HP1,PM2.5,02/02/2019 00:00,16.20000,ug m-3,P
HP1,PM2.5,02/02/2019 01:00,15.50000,ug m-3,P
HP1,PM2.5,02/02/2019 02:00,15.40000,ug m-3,P
HP1,PM2.5,02/02/2019 03:00,14.70000,ug m-3,P
HP1,PM2.5,02/02/2019 04:00,16.20000,ug m-3,P
HP1,PM2.5,02/02/2019 05:00,13.10000,ug m-3,P
HP1,PM2.5,02/02/2019 06:00,14.30000,ug m-3,P
HP1,PM2.5,02/02/2019 07:00,15.60000,ug m-3,P
HP1,PM2.5,02/02/2019 08:00,14.10000,ug m-3,P
HP1,PM2.5,02/02/2019 09:00,13.50000,ug m-3,P
HP1,PM2.5,02/02/2019 10:00,13.20000,ug m-3,P
HP1,PM2.5,02/02/2019 11:00,11.20000,ug m-3,P
HP1,PM2.5,02/02/2019 12:00,9.80000,ug m-3,P
HP1,PM2.5,02/02/2019 13:00,8.60000,ug m-3,P
HP1,PM2.5,02/02/2019 14:00,8.50000,ug m-3,P
HP1,PM2.5,02/02/2019 15:00,7.70000,ug m-3,P
HP1,PM2.5,02/02/2019 16:00,7.00000,ug m-3,P
HP1,PM2.5,02/02/2019 17:00,7.20000,ug m-3,P
HP1,PM2.5,02/02/2019 18:00,7.10000,ug m-3,P
HP1,PM2.5,02/02/2019 19:00,6.60000,ug m-3,P
HP1,PM2.5,02/02/2019 20:00,10.20000,ug m-3,P
HP1,PM2.5,02/02/2019 21:00,12.50000,ug m-3,P
HP1,PM2.5,02/02/2019 22:00,9.70000,ug m-3,P
HP1,PM2.5,02/02/2019 23:00,8.40000,ug m-3,P
HP1,PM2.5,03/02/2019 00:00,6.90000,ug m-3,P
HP1,PM2.5,03/02/2019 01:00,6.20000,ug m-3,P
HP1,PM2.5,03/02/2019 02:00,5.60000,ug m-3,P
HP1,PM2.5,03/02/2019 03:00,6.40000,ug m-3,P
HP1,PM2.5,03/02/2019 04:00,8.30000,ug m-3,P
HP1,PM2.5,03/02/2019 05:00,10.20000,ug m-3,P
HP1,PM2.5,03/02/2019 06:00,12.60000,ug m-3,P
HP1,PM2.5,03/02/2019 07:00,12.30000,ug m-3,P
HP1,PM2.5,03/02/2019 08:00,10.80000,ug m-3,P
HP1,PM2.5,03/02/2019 09:00,9.70000,ug m-3,P
HP1,PM2.5,03/02/2019 10:00,9.70000,ug m-3,P
HP1,PM2.5,03/02/2019 11:00,10.40000,ug m-3,P
HP1,PM2.5,03/02/2019 12:00,9.10000,ug m-3,P
HP1,PM2.5,03/02/2019 13:00,4.90000,ug m-3,P
HP1,PM2.5,03/02/2019 14:00,4.10000,ug m-3,P
HP1,PM2.5,03/02/2019 15:00,4.90000,ug m-3,P
HP1,PM2.5,03/02/2019 16:00,6.80000,ug m-3,P
HP1,PM2.5,03/02/2019 17:00,9.00000,ug m-3,P
HP1,PM2.5,03/02/2019 18:00,9.60000,ug m-3,P
HP1,PM2.5,03/02/2019 19:00,9.10000,ug m-3,P
HP1,PM2.5,03/02/2019 20:00,7.30000,ug m-3,P
HP1,PM2.5,03/02/2019 21:00,7.00000,ug m-3,P
HP1,PM2.5,03/02/2019 22:00,6.50000,ug m-3,P
HP1,PM2.5,03/02/2019 23:00,5.20000,ug m-3,P
HP1,PM2.5,04/02/2019 00:00,5.10000,ug m-3,P
HP1,PM2.5,04/02/2019 01:00,4.70000,ug m-3,P
HP1,PM2.5,04/02/2019 02:00,5.20000,ug m-3,P
HP1,PM2.5,04/02/2019 03:00,5.40000,ug m-3,P
HP1,PM2.5,04/02/2019 04:00,5.20000,ug m-3,P
HP1,PM2.5,04/02/2019 05:00,5.20000,ug m-3,P
HP1,PM2.5,04/02/2019 06:00,3.60000,ug m-3,P
HP1,PM2.5,04/02/2019 07:00,2.10000,ug m-3,P
HP1,PM2.5,04/02/2019 08:00,2.20000,ug m-3,P
HP1,PM2.5,04/02/2019 09:00,1.90000,ug m-3,P
HP1,PM2.5,04/02/2019 10:00,1.50000,ug m-3,P
HP1,PM2.5,04/02/2019 11:00,2.20000,ug m-3,P
HP1,PM2.5,04/02/2019 12:00,1.80000,ug m-3,P
HP1,PM2.5,04/02/2019 13:00,1.90000,ug m-3,P
HP1,PM2.5,04/02/2019 14:00,2.20000,ug m-3,P
HP1,PM2.5,04/02/2019 15:00,2.30000,ug m-3,P
HP1,PM2.5,04/02/2019 16:00,2.70000,ug m-3,P
HP1,PM2.5,04/02/2019 17:00,4.90000,ug m-3,P
HP1,PM2.5,04/02/2019 18:00,7.30000,ug m-3,P
HP1,PM2.5,04/02/2019 19:00,14.00000,ug m-3,P
HP1,PM2.5,04/02/2019 20:00,13.90000,ug m-3,P
HP1,PM2.5,04/02/2019 21:00,13.60000,ug m-3,P
HP1,PM2.5,04/02/2019 22:00,14.10000,ug m-3,P
HP1,PM2.5,04/02/2019 23:00,15.00000,ug m-3,P
HP1,PM2.5,05/02/2019 00:00,13.80000,ug m-3,P
HP1,PM2.5,05/02/2019 01:00,14.60000,ug m-3,P
HP1,PM2.5,05/02/2019 02:00,13.30000,ug m-3,P
HP1,PM2.5,05/02/2019 03:00,10.40000,ug m-3,P
HP1,PM2.5,05/02/2019 04:00,12.10000,ug m-3,P
HP1,PM2.5,05/02/2019 05:00,13.50000,ug m-3,P
HP1,PM2.5,05/02/2019 06:00,13.70000,ug m-3,P
HP1,PM2.5,05/02/2019 07:00,12.20000,ug m-3,P
HP1,PM2.5,05/02/2019 08:00,13.00000,ug m-3,P
HP1,PM2.5,05/02/2019 09:00,11.10000,ug m-3,P
HP1,PM2.5,05/02/2019 10:00,6.20000,ug m-3,P
HP1,PM2.5,05/02/2019 11:00,3.90000,ug m-3,P
HP1,PM2.5,05/02/2019 12:00,5.30000,ug m-3,P
HP1,PM2.5,05/02/2019 13:00,6.10000,ug m-3,P
HP1,PM2.5,05/02/2019 14:00,7.50000,ug m-3,P
HP1,PM2.5,05/02/2019 15:00,7.20000,ug m-3,P
HP1,PM2.5,05/02/2019 16:00,6.50000,ug m-3,P
HP1,PM2.5,05/02/2019 17:00,7.60000,ug m-3,P
HP1,PM2.5,05/02/2019 18:00,9.60000,ug m-3,P
HP1,PM2.5,05/02/2019 19:00,9.40000,ug m-3,P
HP1,PM2.5,05/02/2019 20:00,4.70000,ug m-3,P
HP1,PM2.5,05/02/2019 21:00,3.00000,ug m-3,P
HP1,PM2.5,05/02/2019 22:00,3.00000,ug m-3,P
HP1,PM2.5,05/02/2019 23:00,2.00000,ug m-3,P
HP1,PM2.5,06/02/2019 00:00,1.80000,ug m-3,P
HP1,PM2.5,06/02/2019 01:00,1.80000,ug m-3,P
HP1,PM2.5,06/02/2019 02:00,1.30000,ug m-3,P
HP1,PM2.5,06/02/2019 03:00,2.20000,ug m-3,P
HP1,PM2.5,06/02/2019 04:00,2.50000,ug m-3,P
HP1,PM2.5,06/02/2019 05:00,2.20000,ug m-3,P
HP1,PM2.5,06/02/2019 06:00,2.80000,ug m-3,P
HP1,PM2.5,06/02/2019 07:00,3.40000,ug m-3,P
HP1,PM2.5,06/02/2019 08:00,5.30000,ug m-3,P
HP1,PM2.5,06/02/2019 09:00,7.60000,ug m-3,P
HP1,PM2.5,06/02/2019 10:00,7.70000,ug m-3,P
HP1,PM2.5,06/02/2019 11:00,5.70000,ug m-3,P
HP1,PM2.5,06/02/2019 12:00,5.90000,ug m-3,P
HP1,PM2.5,06/02/2019 13:00,6.40000,ug m-3,P
HP1,PM2.5,06/02/2019 14:00,6.00000,ug m-3,P
HP1,PM2.5,06/02/2019 15:00,6.70000,ug m-3,P
HP1,PM2.5,06/02/2019 16:00,8.50000,ug m-3,P
HP1,PM2.5,06/02/2019 17:00,9.00000,ug m-3,P
HP1,PM2.5,06/02/2019 18:00,11.30000,ug m-3,P
HP1,PM2.5,06/02/2019 19:00,8.10000,ug m-3,P
HP1,PM2.5,06/02/2019 20:00,4.70000,ug m-3,P
HP1,PM2.5,06/02/2019 21:00,2.60000,ug m-3,P
HP1,PM2.5,06/02/2019 22:00,2.90000,ug m-3,P
HP1,PM2.5,06/02/2019 23:00,1.10000,ug m-3,P
HP1,PM2.5,07/02/2019 00:00,2.80000,ug m-3,P
HP1,PM2.5,07/02/2019 01:00,4.00000,ug m-3,P
HP1,PM2.5,07/02/2019 02:00,8.20000,ug m-3,P
HP1,PM2.5,07/02/2019 03:00,4.70000,ug m-3,P
HP1,PM2.5,07/02/2019 04:00,2.70000,ug m-3,P
HP1,PM2.5,07/02/2019 05:00,3.90000,ug m-3,P
HP1,PM2.5,07/02/2019 06:00,5.00000,ug m-3,P
HP1,PM2.5,07/02/2019 07:00,3.80000,ug m-3,P
HP1,PM2.5,07/02/2019 08:00,2.60000,ug m-3,P
HP1,PM2.5,07/02/2019 09:00,2.90000,ug m-3,P
HP1,PM2.5,07/02/2019 10:00,2.90000,ug m-3,P
HP1,PM2.5,07/02/2019 11:00,3.60000,ug m-3,P
HP1,PM2.5,07/02/2019 12:00,3.50000,ug m-3,P
HP1,PM2.5,07/02/2019 13:00,2.80000,ug m-3,P
HP1,PM2.5,07/02/2019 14:00,3.30000,ug m-3,P
HP1,PM2.5,07/02/2019 15:00,2.60000,ug m-3,P
HP1,PM2.5,07/02/2019 16:00,3.20000,ug m-3,P
